age,workclass,fnlgt,education,education_num,marital_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,native_country,salary
36,Private,160035,HS_grad,9,Never_married,Other_service,Not_in_family,White,Male,0,0,40,United_States,<=50K
46,Private,62793,HS_grad,9,Divorced,Sales,Other_relative,White,Female,0,0,40,United_States,<=50K
54,Private,285854,HS_grad,9,Married_civ_spouse,Transport_moving,Husband,White,Male,0,0,40,United_States,>50K
64,Private,631947,10th,6,Married_civ_spouse,Adm_clerical,Husband,White,Male,0,0,40,United_States,<=50K
21,Private,351084,HS_grad,9,Never_married,Adm_clerical,Not_in_family,White,Female,0,0,40,United_States,<=50K
38,State_gov,220421,Bachelors,13,Never_married,Exec_managerial,Not_in_family,White,Female,0,0,40,United_States,<=50K
28,Private,133625,HS_grad,9,Married_civ_spouse,Transport_moving,Husband,Black,Male,0,0,40,United_States,<=50K
31,Private,123983,Some_college,10,Separated,Sales,Unmarried,Asian_Pac_Islander,Male,0,0,40,South,<=50K
29,Private,200511,Bachelors,13,Married_civ_spouse,Sales,Husband,White,Male,0,0,50,United_States,<=50K
37,Self_emp_inc,30529,Bachelors,13,Married_civ_spouse,Sales,Husband,White,Male,0,2415,50,United_States,>50K
54,Private,185407,HS_grad,9,Married_civ_spouse,Craft_repair,Husband,White,Male,7688,0,40,United_States,>50K
20,Private,172232,HS_grad,9,Never_married,Adm_clerical,Own_child,White,Male,0,0,48,United_States,<=50K
44,Local_gov,33068,12th,8,Married_civ_spouse,Craft_repair,Husband,White,Male,0,0,55,United_States,<=50K
40,Private,294708,HS_grad,9,Married_civ_spouse,Transport_moving,Husband,Black,Male,0,0,40,United_States,>50K
61,Private,159046,7th_8th,4,Married_civ_spouse,Transport_moving,Husband,White,Male,0,0,40,United_States,<=50K
35,Private,189916,Bachelors,13,Married_civ_spouse,Sales,Wife,White,Female,0,0,30,United_States,>50K
55,Private,223613,1st_4th,2,Divorced,Priv_house_serv,Unmarried,White,Female,0,0,30,Cuba,<=50K
33,Private,204752,HS_grad,9,Never_married,Other_service,Own_child,White,Male,0,0,40,United_States,<=50K
20,State_gov,349365,HS_grad,9,Never_married,Other_service,Not_in_family,White,Female,0,0,40,United_States,<=50K
41,Private,182108,Doctorate,16,Never_married,Machine_op_inspct,Not_in_family,White,Female,0,0,40,United_States,>50K
18,Private,716066,10th,6,Never_married,Machine_op_inspct,Own_child,White,Male,0,0,30,United_States,<=50K
62,Private,186696,HS_grad,9,Married_civ_spouse,Craft_repair,Husband,White,Male,0,0,40,United_States,<=50K
24,Private,176189,HS_grad,9,Married_civ_spouse,Machine_op_inspct,Husband,White,Male,0,0,40,United_States,<=50K
41,Private,32878,Bachelors,13,Married_civ_spouse,Prof_specialty,Husband,White,Male,0,0,45,United_States,>50K
63,State_gov,194682,Doctorate,16,Married_civ_spouse,Exec_managerial,Husband,White,Male,0,1902,50,United_States,>50K
25,Local_gov,348986,HS_grad,9,Never_married,Handlers_cleaners,Other_relative,Black,Male,0,0,40,United_States,<=50K
61,Private,139391,Some_college,10,Never_married,Tech_support,Own_child,White,Male,0,0,16,United_States,<=50K
59,Private,32552,Bachelors,13,Married_civ_spouse,Craft_repair,Husband,White,Male,0,0,4,United_States,<=50K
27,Private,289147,HS_grad,9,Never_married,Machine_op_inspct,Own_child,White,Female,0,0,40,United_States,<=50K
46,Private,189762,Assoc_acdm,12,Never_married,Tech_support,Not_in_family,White,Male,0,0,56,United_States,<=50K
22,Private,188569,Some_college,10,Never_married,Adm_clerical,Not_in_family,White,Female,0,0,20,United_States,<=50K
38,Local_gov,185394,Bachelors,13,Married_civ_spouse,Prof_specialty,Wife,White,Female,7688,0,40,United_States,>50K
36,Private,77820,Some_college,10,Married_civ_spouse,Craft_repair,Husband,White,Male,0,0,40,United_States,>50K
50,Private,160724,Masters,14,Married_civ_spouse,Exec_managerial,Husband,Asian_Pac_Islander,Male,7298,0,40,Philippines,>50K
61,Private,149981,HS_grad,9,Married_civ_spouse,Adm_clerical,Wife,White,Female,2414,0,5,United_States,<=50K
21,Private,108687,Some_college,10,Never_married,Sales,Own_child,White,Female,0,0,40,United_States,<=50K
29,Private,122000,Some_college,10,Never_married,Sales,Not_in_family,White,Male,0,0,60,United_States,<=50K
38,Private,309122,10th,6,Divorced,Machine_op_inspct,Not_in_family,White,Female,0,0,40,United_States,<=50K
25,Private,55718,Some_college,10,Never_married,Tech_support,Own_child,White,Male,0,0,25,United_States,<=50K
30,Private,197058,Assoc_acdm,12,Never_married,Prof_specialty,Not_in_family,White,Female,0,0,40,United_States,<=50K
42,Local_gov,199095,Assoc_voc,11,Widowed,Prof_specialty,Unmarried,Black,Female,0,0,40,United_States,<=50K
37,Private,256723,Some_college,10,Divorced,Adm_clerical,Unmarried,Black,Female,0,0,35,United_States,<=50K
49,Private,224393,Bachelors,13,Married_civ_spouse,Exec_managerial,Husband,White,Male,0,0,55,United_States,>50K
22,Private,39432,HS_grad,9,Married_civ_spouse,Craft_repair,Husband,White,Male,0,0,40,United_States,<=50K
52,Private,236180,Bachelors,13,Married_spouse_absent,Other_service,Not_in_family,White,Male,0,0,50,United_States,<=50K
47,Private,344157,11th,7,Divorced,Handlers_cleaners,Not_in_family,White,Male,0,0,40,United_States,<=50K
23,Private,103632,HS_grad,9,Never_married,Adm_clerical,Not_in_family,White,Female,0,0,40,United_States,<=50K
50,Private,95469,HS_grad,9,Married_civ_spouse,Adm_clerical,Husband,White,Male,7298,0,45,United_States,>50K
28,Private,190367,HS_grad,9,Married_civ_spouse,Machine_op_inspct,Husband,White,Male,0,0,45,United_States,<=50K
43,Self_emp_not_inc,163108,Some_college,10,Married_civ_spouse,Farming_fishing,Husband,White,Male,0,0,99,United_States,<=50K
40,Private,338740,HS_grad,9,Married_civ_spouse,Exec_managerial,Husband,White,Male,0,0,40,United_States,<=50K
36,Private,103605,HS_grad,9,Married_civ_spouse,Handlers_cleaners,Husband,White,Male,0,0,40,United_States,<=50K
63,Private,213945,Bachelors,13,Married_civ_spouse,Sales,Husband,White,Male,15024,0,40,Iran,>50K
30,Self_emp_not_inc,455995,11th,7,Never_married,Craft_repair,Not_in_family,White,Male,0,0,45,United_States,>50K
41,Self_emp_inc,145441,Masters,14,Married_civ_spouse,Exec_managerial,Husband,White,Male,0,0,50,United_States,>50K
41,Federal_gov,130760,Bachelors,13,Married_civ_spouse,Tech_support,Husband,White,Male,0,0,24,United_States,<=50K
41,Private,267252,Some_college,10,Married_civ_spouse,Machine_op_inspct,Husband,Black,Male,0,1902,40,United_States,>50K
39,Private,100669,Some_college,10,Married_civ_spouse,Craft_repair,Own_child,Asian_Pac_Islander,Male,0,0,40,United_States,<=50K
27,Private,134890,Bachelors,13,Never_married,Tech_support,Own_child,White,Male,0,0,50,United_States,<=50K
39,State_gov,99156,Doctorate,16,Married_civ_spouse,Prof_specialty,Husband,White,Male,0,0,50,United_States,>50K
59,Self_emp_inc,103948,HS_grad,9,Married_civ_spouse,Sales,Husband,White,Male,0,0,60,United_States,>50K
19,State_gov,112432,Some_college,10,Never_married,Adm_clerical,Own_child,White,Male,0,0,10,United_States,<=50K
47,Local_gov,543162,HS_grad,9,Separated,Adm_clerical,Unmarried,Black,Female,0,0,40,United_States,<=50K
23,Private,235853,HS_grad,9,Married_civ_spouse,Transport_moving,Husband,White,Male,0,0,40,United_States,<=50K
52,Private,123780,HS_grad,9,Married_civ_spouse,Adm_clerical,Wife,White,Female,0,0,38,United_States,<=50K
31,Private,220066,Bachelors,13,Never_married,Exec_managerial,Not_in_family,White,Female,14344,0,50,United_States,>50K
34,Private,290763,HS_grad,9,Divorced,Handlers_cleaners,Own_child,White,Female,0,0,40,United_States,<=50K
23,Private,194247,Some_college,10,Never_married,Sales,Not_in_family,White,Male,0,0,40,United_States,<=50K
61,Private,136262,HS_grad,9,Married_civ_spouse,Exec_managerial,Husband,White,Male,0,0,50,United_States,>50K
17,Private,163494,10th,6,Never_married,Sales,Own_child,White,Male,0,0,30,United_States,<=50K
37,Private,149297,HS_grad,9,Never_married,Handlers_cleaners,Not_in_family,Amer_Indian_Eskimo,Male,0,0,30,United_States,<=50K
26,Private,333108,HS_grad,9,Divorced,Sales,Not_in_family,White,Male,0,0,40,United_States,<=50K
29,Self_emp_not_inc,267661,HS_grad,9,Married_civ_spouse,Farming_fishing,Husband,White,Male,0,0,70,United_States,<=50K
21,Private,32950,Some_college,10,Never_married,Sales,Unmarried,White,Male,0,0,40,United_States,<=50K
46,Private,123598,Some_college,10,Married_civ_spouse,Sales,Husband,White,Male,0,0,48,United_States,>50K
19,Private,376683,Some_college,10,Never_married,Other_service,Unmarried,Black,Female,2036,0,30,United_States,<=50K
47,Self_emp_not_inc,235646,Masters,14,Married_civ_spouse,Prof_specialty,Husband,White,Male,0,0,40,United_States,>50K
31,Private,398988,Some_college,10,Never_married,Exec_managerial,Not_in_family,White,Male,0,0,40,United_States,<=50K
39,Private,257942,HS_grad,9,Never_married,Exec_managerial,Not_in_family,White,Male,0,0,40,United_States,<=50K
31,Private,99844,HS_grad,9,Never_married,Craft_repair,Not_in_family,Amer_Indian_Eskimo,Male,0,0,45,United_States,<=50K
41,Private,265266,Assoc_acdm,12,Married_civ_spouse,Tech_support,Husband,White,Male,0,0,40,United_States,<=50K
20,Private,163665,Some_college,10,Never_married,Transport_moving,Own_child,White,Female,0,0,17,United_States,<=50K
20,Private,104981,HS_grad,9,Never_married,Sales,Not_in_family,White,Male,0,0,40,United_States,<=50K
39,Federal_gov,82622,Bachelors,13,Never_married,Adm_clerical,Not_in_family,White,Male,0,0,45,United_States,<=50K
39,Private,139012,Bachelors,13,Married_civ_spouse,Adm_clerical,Husband,Asian_Pac_Islander,Male,0,0,40,Philippines,>50K
31,Private,128220,7th_8th,4,Widowed,Adm_clerical,Not_in_family,White,Female,0,0,35,United_States,<=50K
31,Private,110643,Bachelors,13,Married_civ_spouse,Prof_specialty,Husband,White,Male,0,0,40,United_States,>50K
64,Private,258006,Some_college,10,Widowed,Adm_clerical,Not_in_family,White,Female,0,0,40,Cuba,<=50K
27,Private,373499,5th_6th,3,Never_married,Other_service,Not_in_family,White,Male,0,0,60,El_Salvador,<=50K
68,Self_emp_inc,136218,HS_grad,9,Widowed,Other_service,Unmarried,White,Female,0,0,15,United_States,<=50K
22,Private,134746,10th,6,Married_civ_spouse,Sales,Wife,White,Female,0,0,40,United_States,<=50K
36,Federal_gov,184556,Bachelors,13,Married_civ_spouse,Exec_managerial,Wife,White,Female,0,0,40,United_States,<=50K
90,Private,313986,11th,7,Never_married,Handlers_cleaners,Own_child,White,Male,0,0,40,United_States,<=50K
43,Private,132130,Assoc_voc,11,Married_civ_spouse,Farming_fishing,Husband,White,Male,0,0,40,United_States,>50K
39,Private,237943,Bachelors,13,Married_civ_spouse,Exec_managerial,Husband,White,Male,99999,0,70,United_States,>50K
54,Private,133050,Some_college,10,Never_married,Sales,Not_in_family,Black,Male,0,0,41,United_States,<=50K
29,Federal_gov,37933,Some_college,10,Never_married,Adm_clerical,Unmarried,Black,Female,2174,0,40,United_States,<=50K
36,Local_gov,139703,Masters,14,Never_married,Prof_specialty,Not_in_family,Black,Female,0,0,40,United_States,<=50K
36,Private,63509,Assoc_acdm,12,Married_civ_spouse,Prof_specialty,Husband,White,Male,0,0,48,United_States,>50K
49,Private,48120,HS_grad,9,Never_married,Transport_moving,Unmarried,Black,Female,1506,0,40,United_States,<=50K
22,Private,336215,Assoc_acdm,12,Never_married,Adm_clerical,Not_in_family,White,Female,0,0,25,United_States,<=50K
32,Private,316589,Bachelors,13,Married_civ_spouse,Exec_managerial,Husband,White,Male,0,0,40,United_States,>50K
40,Private,367533,HS_grad,9,Divorced,Craft_repair,Not_in_family,White,Male,0,0,40,United_States,<=50K
45,Private,43479,Some_college,10,Married_civ_spouse,Transport_moving,Husband,White,Male,0,0,48,United_States,<=50K
47,Private,164113,Some_college,10,Married_civ_spouse,Craft_repair,Husband,Black,Male,7688,0,40,United_States,>50K
24,Private,137876,HS_grad,9,Never_married,Craft_repair,Own_child,White,Male,0,0,50,United_States,<=50K
42,Private,138662,Some_college,10,Separated,Adm_clerical,Own_child,White,Female,0,0,40,United_States,<=50K
53,Private,34368,Some_college,10,Married_civ_spouse,Exec_managerial,Husband,White,Male,0,0,45,United_States,>50K
30,Private,177596,Some_college,10,Never_married,Other_service,Unmarried,White,Female,0,0,36,United_States,<=50K
19,Private,189574,HS_grad,9,Never_married,Other_service,Not_in_family,White,Female,0,0,30,United_States,<=50K
26,Private,270151,Bachelors,13,Never_married,Sales,Not_in_family,White,Female,0,0,40,United_States,<=50K
54,Local_gov,113000,Some_college,10,Married_civ_spouse,Farming_fishing,Husband,White,Male,0,0,40,United_States,<=50K
36,Private,150548,HS_grad,9,Never_married,Machine_op_inspct,Not_in_family,White,Female,0,0,30,United_States,<=50K
19,State_gov,431745,11th,7,Never_married,Other_service,Own_child,White,Male,0,0,30,United_States,<=50K
29,Private,183627,HS_grad,9,Married_civ_spouse,Machine_op_inspct,Husband,White,Male,3137,0,48,Ireland,<=50K
67,Federal_gov,223257,HS_grad,9,Widowed,Other_service,Unmarried,White,Male,0,0,40,United_States,<=50K
25,Private,410240,HS_grad,9,Never_married,Craft_repair,Own_child,White,Male,0,0,40,United_States,<=50K
33,Local_gov,33727,Masters,14,Married_civ_spouse,Prof_specialty,Wife,White,Female,0,0,40,United_States,<=50K
38,Private,309230,Some_college,10,Married_civ_spouse,Craft_repair,Husband,White,Male,0,0,40,United_States,>50K
38,Private,680390,HS_grad,9,Divorced,Adm_clerical,Unmarried,White,Female,0,0,20,United_States,<=50K
34,Private,37646,Assoc_acdm,12,Married_civ_spouse,Craft_repair,Husband,White,Male,0,0,65,United_States,<=50K
41,Private,323790,HS_grad,9,Divorced,Handlers_cleaners,Unmarried,White,Male,0,0,55,United_States,<=50K
59,Private,231377,Some_college,10,Married_civ_spouse,Exec_managerial,Husband,White,Male,0,1848,45,United_States,>50K
34,Private,106014,Some_college,10,Never_married,Other_service,Not_in_family,White,Male,0,0,40,United_States,<=50K
26,Private,214413,11th,7,Never_married,Machine_op_inspct,Unmarried,White,Male,6497,0,48,United_States,<=50K
67,Private,105216,Some_college,10,Widowed,Adm_clerical,Not_in_family,White,Female,0,0,25,United_States,<=50K
53,Self_emp_not_inc,297796,10th,6,Married_civ_spouse,Farming_fishing,Husband,White,Male,0,0,40,United_States,<=50K
41,State_gov,210094,HS_grad,9,Never_married,Other_service,Not_in_family,White,Female,0,0,40,United_States,<=50K
25,Private,120238,Some_college,10,Married_civ_spouse,Sales,Husband,White,Male,2885,0,43,United_States,<=50K
42,Private,230684,Bachelors,13,Married_civ_spouse,Prof_specialty,Husband,White,Male,5013,0,40,United_States,<=50K
24,Private,151443,HS_grad,9,Never_married,Machine_op_inspct,Other_relative,Black,Female,0,0,30,United_States,<=50K
73,Private,333676,HS_grad,9,Married_civ_spouse,Farming_fishing,Husband,White,Male,0,0,50,United_States,<=50K
64,Private,114994,HS_grad,9,Married_civ_spouse,Handlers_cleaners,Husband,White,Male,0,0,18,United_States,<=50K
19,Private,163578,Some_college,10,Never_married,Sales,Own_child,White,Male,0,0,30,United_States,<=50K
18,Private,282394,Some_college,10,Never_married,Sales,Own_child,Black,Female,0,0,21,United_States,<=50K
24,Private,153542,Some_college,10,Never_married,Sales,Other_relative,White,Male,0,0,35,United_States,<=50K
47,Local_gov,134671,Some_college,10,Married_civ_spouse,Exec_managerial,Husband,White,Male,0,0,40,United_States,<=50K
46,Private,332355,Some_college,10,Married_civ_spouse,Adm_clerical,Husband,White,Male,0,0,40,United_States,<=50K
17,Private,75333,10th,6,Never_married,Sales,Own_child,Black,Female,0,0,24,United_States,<=50K
40,Private,220589,Assoc_acdm,12,Never_married,Adm_clerical,Not_in_family,White,Female,0,0,40,United_States,<=50K
27,Private,259840,Bachelors,13,Married_civ_spouse,Adm_clerical,Husband,White,Male,0,0,45,United_States,<=50K
31,Private,104509,Bachelors,13,Never_married,Sales,Not_in_family,White,Female,0,0,65,United_States,>50K
20,Private,266015,Some_college,10,Never_married,Sales,Own_child,Black,Male,0,0,44,United_States,<=50K
42,State_gov,167581,Bachelors,13,Never_married,Adm_clerical,Other_relative,White,Female,0,0,40,United_States,<=50K
25,Private,427744,10th,6,Married_civ_spouse,Exec_managerial,Husband,White,Male,0,0,40,United_States,<=50K
41,Private,96741,Assoc_acdm,12,Divorced,Sales,Unmarried,White,Male,0,0,40,United_States,<=50K
29,State_gov,301582,Some_college,10,Married_civ_spouse,Protective_serv,Husband,White,Male,0,0,40,United_States,<=50K
35,Private,340260,HS_grad,9,Divorced,Craft_repair,Unmarried,White,Female,0,0,48,United_States,<=50K
37,Private,233490,HS_grad,9,Never_married,Farming_fishing,Not_in_family,White,Male,0,0,50,United_States,<=50K
33,Private,106670,Bachelors,13,Married_civ_spouse,Prof_specialty,Wife,White,Female,0,0,40,United_States,>50K
51,Private,138251,HS_grad,9,Married_civ_spouse,Transport_moving,Husband,White,Male,0,0,60,United_States,<=50K
24,Private,179627,HS_grad,9,Married_civ_spouse,Machine_op_inspct,Husband,White,Male,0,0,40,United_States,<=50K
28,Private,124905,7th_8th,4,Married_civ_spouse,Craft_repair,Husband,White,Male,0,0,30,United_States,<=50K
45,State_gov,305739,Some_college,10,Divorced,Adm_clerical,Not_in_family,White,Female,0,0,40,United_States,<=50K
43,Local_gov,174491,HS_grad,9,Divorced,Tech_support,Not_in_family,Black,Female,0,0,40,United_States,<=50K
36,Private,192704,12th,8,Never_married,Exec_managerial,Not_in_family,White,Male,4650,0,50,United_States,<=50K
90,Private,46786,Bachelors,13,Married_civ_spouse,Sales,Husband,White,Male,9386,0,15,United_States,>50K
31,Private,159322,HS_grad,9,Never_married,Handlers_cleaners,Other_relative,White,Male,0,0,40,United_States,<=50K
62,Private,202242,HS_grad,9,Married_civ_spouse,Machine_op_inspct,Husband,White,Male,0,0,48,United_States,<=50K
28,Private,478315,Bachelors,13,Never_married,Prof_specialty,Own_child,Black,Female,0,0,40,United_States,<=50K
32,State_gov,253354,Masters,14,Married_civ_spouse,Prof_specialty,Husband,White,Male,0,0,50,United_States,<=50K
23,Self_emp_inc,215395,Assoc_voc,11,Never_married,Craft_repair,Not_in_family,White,Male,0,0,50,United_States,<=50K
24,Private,34446,Some_college,10,Never_married,Tech_support,Not_in_family,White,Female,0,0,37,United_States,<=50K
36,Private,117312,Assoc_acdm,12,Divorced,Tech_support,Not_in_family,White,Female,0,0,60,United_States,<=50K
19,Private,109005,Some_college,10,Never_married,Prof_specialty,Own_child,White,Female,0,0,40,United_States,<=50K
52,Private,204584,Bachelors,13,Married_spouse_absent,Exec_managerial,Not_in_family,White,Female,0,0,42,United_States,<=50K
51,Private,673764,Masters,14,Never_married,Prof_specialty,Not_in_family,White,Male,27828,0,40,United_States,>50K
